# This is a csv file defining the trajectory of a youBot in the csvplayer.,,,,,,,,,,,
"# Each column corresponds to a joint angle/length, except the last (13th) column, which corresponds to the gripper states.",,,,,,,,,,,
"# Joint order: phi, x, y, Joint1, Joint2, Joint3, Joint4, Joint5, front left wheel, front right wheel, rear right wheel, rear left wheel, gripper states.",,,,,,,,,,,
# Each row corresponds to a timestep.,,,,,,,,,,,
-1.1901E-016,-0.49344,-4.3526E-017,3.6338E-016,-0.81268,0.020892,-0.57836,-4.0181E-017,0.6854,0.6854,0.6854,0.6854
-1.1899E-016,-0.49188,-4.3488E-017,3.681E-016,-0.81486,0.018381,-0.57039,-3.9593E-017,0.71833,0.71833,0.71833,0.71833
-1.2121E-016,-0.4903,-3.9265E-017,3.6545E-016,-0.81724,0.01631,-0.56263,-3.9344E-017,0.75165,0.75165,0.75165,0.75165
-1.3284E-016,-0.4887,-4.4328E-017,3.9507E-016,-0.8198,0.014605,-0.55503,-4.6884E-017,0.78535,0.78535,0.78535,0.78535
-1.3671E-016,-0.48708,-4.332E-017,4.0351E-016,-0.82251,0.013203,-0.54757,-4.6697E-017,0.81942,0.81942,0.81942,0.81942
-1.4151E-016,-0.48544,-4.2267E-017,4.1201E-016,-0.82534,0.012054,-0.54022,-4.6387E-017,0.85386,0.85386,0.85386,0.85386
-1.4505E-016,-0.48379,-4.4506E-017,4.2708E-016,-0.82828,0.011113,-0.53295,-4.5872E-017,0.88867,0.88867,0.88867,0.88867
-1.5328E-016,-0.48212,-4.5809E-017,4.4859E-016,-0.8313,0.010343,-0.52575,-4.5589E-017,0.92384,0.92384,0.92384,0.92384
-1.5068E-016,-0.48043,-4.8541E-017,4.5085E-016,-0.83439,0.0097146,-0.51859,-3.1117E-017,0.95937,0.95937,0.95937,0.95937
-1.5728E-016,-0.47872,-4.9301E-017,4.7253E-016,-0.83755,0.0092015,-0.51147,-3.0813E-017,0.99527,0.99527,0.99527,0.99527
-1.6381E-016,-0.477,-5.1454E-017,4.8835E-016,-0.84075,0.0087832,-0.50438,-1.8568E-017,1.0315,1.0315,1.0315,1.0315
-1.669E-016,-0.47526,-5.3472E-017,5.0632E-016,-0.844,0.0084423,-0.4973,-1.7692E-017,1.0681,1.0681,1.0681,1.0681
-1.7323E-016,-0.47351,-5.5242E-017,5.2422E-016,-0.84728,0.0081644,-0.49024,-1.7742E-017,1.1051,1.1051,1.1051,1.1051
-1.8038E-016,-0.47173,-5.6044E-017,5.4191E-016,-0.8506,0.007938,-0.48317,-1.0922E-017,1.1425,1.1425,1.1425,1.1425
-1.9164E-016,-0.46994,-5.6275E-017,5.6648E-016,-0.85393,0.0077533,-0.4761,-9.8199E-018,1.1802,1.1802,1.1802,1.1802
-1.9831E-016,-0.46813,-5.7988E-017,5.8759E-016,-0.85729,0.0076024,-0.46903,-9.1356E-018,1.2182,1.2182,1.2182,1.2182
-2.0281E-016,-0.46631,-6.1486E-017,6.0266E-016,-0.86066,0.007479,-0.46195,-1.0032E-018,1.2566,1.2566,1.2566,1.2566
-2.097E-016,-0.46447,-6.2709E-017,6.2585E-016,-0.86405,0.0073777,-0.45486,-5.8421E-019,1.2954,1.2954,1.2954,1.2954
-2.2236E-016,-0.46261,-6.4359E-017,6.5382E-016,-0.86746,0.0072942,-0.44775,-2.6642E-019,1.3346,1.3346,1.3346,1.3346
-2.2427E-016,-0.46073,-6.7561E-017,6.7146E-016,-0.87087,0.0072251,-0.44063,3.5609E-019,1.3741,1.3741,1.3741,1.3741
-2.3212E-016,-0.45884,-6.6159E-017,6.8596E-016,-0.87429,0.0071676,-0.43349,1.346E-018,1.4139,1.4139,1.4139,1.4139
-2.3462E-016,-0.45693,-6.9222E-017,7.0326E-016,-0.87772,0.0071194,-0.42634,3.0831E-018,1.4542,1.4542,1.4542,1.4542
-2.4786E-016,-0.455,-7.3272E-017,7.4194E-016,-0.88116,0.0070786,-0.41917,-4.3797E-018,1.4947,1.4947,1.4947,1.4947
-2.5471E-016,-0.45306,-7.8719E-017,7.7673E-016,-0.8846,0.0070438,-0.41198,-1.2387E-017,1.5357,1.5357,1.5357,1.5357
-2.5227E-016,-0.45109,-8.2277E-017,7.9308E-016,-0.88805,0.0070137,-0.40478,-1.0465E-017,1.577,1.577,1.577,1.577
-2.5613E-016,-0.44911,-8.7847E-017,8.2244E-016,-0.89151,0.0069874,-0.39756,-1.8465E-017,1.6186,1.6186,1.6186,1.6186
-2.6576E-016,-0.44712,-8.9374E-017,8.5085E-016,-0.89496,0.0069641,-0.39032,-1.7594E-017,1.6607,1.6607,1.6607,1.6607
-2.7091E-016,-0.44511,-8.9667E-017,8.7151E-016,-0.89842,0.0069433,-0.38306,-1.6486E-017,1.703,1.703,1.703,1.703
-2.8103E-016,-0.44308,-9.2279E-017,8.9025E-016,-0.90189,0.0069244,-0.37578,-2.4325E-017,1.7458,1.7458,1.7458,1.7458
-2.8425E-016,-0.44103,-9.4017E-017,9.2291E-016,-0.90535,0.006907,-0.36849,-1.6626E-017,1.7889,1.7889,1.7889,1.7889
-2.8617E-016,-0.43896,-9.4909E-017,9.3367E-016,-0.90882,0.0068908,-0.36117,-2.2809E-017,1.8323,1.8323,1.8323,1.8323
-2.9145E-016,-0.43688,-9.5198E-017,9.5929E-016,-0.91229,0.0068755,-0.35385,-2.1911E-017,1.8762,1.8762,1.8762,1.8762
-3.0295E-016,-0.43478,-9.6639E-017,9.8859E-016,-0.91576,0.0068611,-0.3465,-1.8336E-017,1.9203,1.9203,1.9203,1.9203
-3.0999E-016,-0.43267,-9.8992E-017,1.0167E-015,-0.91923,0.0068472,-0.33914,-1.7255E-017,1.9648,1.9648,1.9648,1.9648
-3.1573E-016,-0.43054,-9.9982E-017,1.0471E-015,-0.92271,0.0068338,-0.33176,-1.3093E-017,2.0097,2.0097,2.0097,2.0097
-3.2357E-016,-0.42839,-1.1061E-016,1.0962E-015,-0.92618,0.0068209,-0.32437,-2.1888E-017,2.055,2.055,2.055,2.055
-3.2342E-016,-0.42622,-1.0723E-016,1.1109E-015,-0.92965,0.0068082,-0.31696,-1.7246E-017,2.1006,2.1006,2.1006,2.1006
-3.2197E-016,-0.42404,-1.0609E-016,1.1306E-015,-0.93313,0.0067958,-0.30953,-7.2485E-018,2.1465,2.1465,2.1465,2.1465
-3.3432E-016,-0.42184,-1.1198E-016,1.177E-015,-0.9366,0.0067836,-0.30209,-1.2867E-017,2.1928,2.1928,2.1928,2.1928
-3.346E-016,-0.41963,-1.1536E-016,1.1905E-015,-0.94008,0.0067716,-0.29464,-1.9E-017,2.2395,2.2395,2.2395,2.2395
-3.392E-016,-0.41739,-1.1048E-016,1.217E-015,-0.94355,0.0067597,-0.28717,-1.0414E-017,2.2865,2.2865,2.2865,2.2865
